player_name,team,role,matches,innings,runs,batting_average,strike_rate,wickets,economy_rate,bowling_average,batting_consistency,batting_impact,bowling_impact,all_rounder_rating,estimated_fantasy_points,cost
S Anirudha,Chennai Super Kings,Unknown,20.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.25561991000799
CK Kapugedera,Chennai Super Kings,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.491089595628159
L Balaji,Chennai Super Kings,Unknown,73.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.600623153483603
A Chopra,Kolkata Knight Riders,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.580842744100133
T Taibu,Kolkata Knight Riders,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.403190455707575
J Arunkumar,Royal Challengers Bangalore,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.251855704961644
NK Patel,Rajasthan Royals,Unknown,9.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.13395351916085
SR Tendulkar,Mumbai Indians,Unknown,78.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.733549945171108
TM Dilshan,Delhi Daredevils,Unknown,51.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.94469719666179
AD Mascarenhas,Rajasthan Royals,Unknown,13.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.284826844040847
LA Pomersbach,Kings XI Punjab,Unknown,17.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.1156661340039
Shoaib Akhtar,Kolkata Knight Riders,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.643976020742642
RR Powar,Kings XI Punjab,Unknown,27.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.827624332628494
Younis Khan,Rajasthan Royals,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.767954759441837
PM Sarvesh Kumar,Deccan Chargers,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.569481498985006
RV Pawar,Mumbai Indians,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.775935661648306
Abdur Razzak,Royal Challengers Bangalore,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.12501205736907
H Das,Deccan Chargers,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.428899092058764
A Nel,Mumbai Indians,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.877740779896008
A Mukund,Chennai Super Kings,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.863615231151595
BAW Mendis,Kolkata Knight Riders,Unknown,10.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.036967886024401
A Flintoff,Chennai Super Kings,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.006556128732909
T Thushara,Chennai Super Kings,Unknown,6.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.768789305564601
T Henderson,Rajasthan Royals,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.176831920279211
Kamran Khan,Rajasthan Royals,Unknown,9.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.859717060738397
JD Ryder,Royal Challengers Bangalore,Unknown,29.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.623992641037862
KP Pietersen,Royal Challengers Bangalore,Unknown,36.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.502297969270838
DP Nannes,Delhi Daredevils,Unknown,29.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.136443356971476
AM Salvi,Delhi Daredevils,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.968156267708308
RS Bopara,Kings XI Punjab,Unknown,24.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.388084639875185
VS Malik,Kings XI Punjab,Unknown,13.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.128410274105304
YA Abdulla,Kings XI Punjab,Unknown,11.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.957417068327842
Harmeet Singh,Deccan Chargers,Unknown,28.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.721422201397779
FH Edwards,Deccan Chargers,Unknown,6.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.248474174096934
R Bishnoi,Royal Challengers Bangalore,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.867095771062933
Yashpal Singh,Kolkata Knight Riders,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.33291326070776
PC Valthaty,Rajasthan Royals,Unknown,23.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.876104254609455
RJ Quiney,Rajasthan Royals,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.666808514476713
AS Raut,Rajasthan Royals,Unknown,22.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.200887877941428
RR Bose,Kings XI Punjab,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.678830652039288
KP Appanna,Royal Challengers Bangalore,Unknown,13.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.210613258672335
AA Bilakhia,Deccan Chargers,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.996807352452127
Shoaib Ahmed,Deccan Chargers,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.785532230338156
AN Ghosh,Kolkata Knight Riders,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.549750755644785
MN van Wyk,Kolkata Knight Riders,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.519443375782066
RE van der Merwe,Royal Challengers Bangalore,Unknown,21.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.677118871083419
TL Suman,Deccan Chargers,Unknown,43.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.459542847853859
S Tyagi,Chennai Super Kings,Unknown,14.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.09607957393975
GR Napier,Mumbai Indians,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.13998190506195
LA Carseldine,Rajasthan Royals,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.493517069158372
SM Harwood,Rajasthan Royals,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.110996355639937
D du Preez,Royal Challengers Bangalore,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.298034348523299
RJ Harris,Deccan Chargers,Unknown,37.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.727440148893583
A Singh,Rajasthan Royals,Unknown,23.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.774633167265332
M Morkel,Rajasthan Royals,Unknown,70.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.273804250597834
GJ Bailey,Chennai Super Kings,Unknown,40.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.597910606518363
C Nanda,Mumbai Indians,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.024890853286692
A Mithun,Royal Challengers Bangalore,Unknown,16.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.60572437415017
SS Sarkar,Kolkata Knight Riders,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.716955663351085
J Botha,Rajasthan Royals,Unknown,34.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.110727923872934
Mashrafe Mortaza,Kolkata Knight Riders,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.18535115117887
SS Shaikh,Kolkata Knight Riders,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.816832262379048
Jaskaran Singh,Deccan Chargers,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.740197683506834
AB McDonald,Delhi Daredevils,Unknown,10.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.27813508730931
Y Nagar,Delhi Daredevils,Unknown,26.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.747915081539144
CK Langeveldt,Kolkata Knight Riders,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.134087148524088
Mohammad Ashraful,Mumbai Indians,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.983878003895835
RA Shaikh,Mumbai Indians,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.538773477298067
Anirudh Singh,Deccan Chargers,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.23647458455336
CA Pujara,Kolkata Knight Riders,Unknown,30.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.892548441307598
OA Shah,Kolkata Knight Riders,Unknown,23.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.713919271588457
R Sathish,Mumbai Indians,Unknown,34.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.329323897319762
R McLaren,Mumbai Indians,Unknown,18.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.957634245495257
AG Murtaza,Mumbai Indians,Unknown,12.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.166088805801198
AA Jhunjhunwala,Rajasthan Royals,Unknown,21.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.994838280045158
P Dogra,Rajasthan Royals,Unknown,13.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.159218770876063
A Uniyal,Rajasthan Royals,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.37898577392466
SW Tait,Rajasthan Royals,Unknown,21.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.459847846500022
MS Bisla,Kings XI Punjab,Unknown,39.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.381108002986291
RS Gavaskar,Kolkata Knight Riders,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.118904719660216
JM Kemp,Chennai Super Kings,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.57124162474609
S Ladda,Delhi Daredevils,Unknown,9.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.04402073255756
SE Bond,Kolkata Knight Riders,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.927261603806762
MJ Lumb,Rajasthan Royals,Unknown,12.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.170129945194423
DR Martyn,Rajasthan Royals,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.700529081873075
S Narwal,Rajasthan Royals,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.401406794600447
AB Barath,Kings XI Punjab,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.689503489495957
SJ Srivastava,Kings XI Punjab,Unknown,14.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.282280841263734
FY Fazal,Rajasthan Royals,Unknown,12.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.560850394903838
AC Voges,Rajasthan Royals,Unknown,9.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.450410449265268
MD Mishra,Deccan Chargers,Unknown,18.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.147899591457637
R Sharma,Deccan Chargers,Unknown,44.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.534692643100854
J Theron,Kings XI Punjab,Unknown,10.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.770785200157666
NLTC Perera,Chennai Super Kings,Unknown,37.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.286869923913716
KB Arun Karthik,Chennai Super Kings,Unknown,17.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.375685269654033
KAJ Roach,Deccan Chargers,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.234736596296768
PD Collingwood,Delhi Daredevils,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.415704652632847
C Ganapathy,Chennai Super Kings,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.233162594977737
MB Parmar,Kolkata Knight Riders,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.416500672416603
DE Bollinger,Chennai Super Kings,Unknown,27.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.442219613081436
SB Wagh,Rajasthan Royals,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.749953112371818
AP Dole,Rajasthan Royals,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.800559878629043
AN Ahmed,Mumbai Indians,Unknown,17.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.879351545421141
RS Sodhi,Kings XI Punjab,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.527463894759059
L Ablish,Kings XI Punjab,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.167096935484713
B Sumanth,Deccan Chargers,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.314320090589451
S Sriram,Royal Challengers Bangalore,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.454108737964162
C Madan,Mumbai Indians,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.923436255878212
AG Paunikar,Rajasthan Royals,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.63918955612286
ND Doshi,Royal Challengers Bangalore,Unknown,4.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.335610356356792
S Randiv,Chennai Super Kings,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.691184433084306
AL Menaria,Rajasthan Royals,Unknown,29.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.394314652578522
RV Gomez,Kochi Tuskers Kerala,Unknown,13.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.798603792271585
AUK Pathan,Royal Challengers Bangalore,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.328815021703676
UBT Chand,Delhi Daredevils,Unknown,21.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.489554475738004
DJ Jacobs,Mumbai Indians,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.316289564184334
JEC Franklin,Mumbai Indians,Unknown,20.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.750021387583093
Sunny Singh,Kings XI Punjab,Unknown,6.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.150579779006325
NJ Rimmington,Kings XI Punjab,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.258906425986126
BA Bhatt,Kings XI Punjab,Unknown,17.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.017996240561908
AC Thomas,Pune Warriors,Unknown,15.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.899254203418085
RN ten Doeschate,Kolkata Knight Riders,Unknown,29.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.64055408146783
JJ van der Wath,Royal Challengers Bangalore,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.884577088606395
R Ninan,Royal Challengers Bangalore,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.623099386591619
TD Paine,Pune Warriors,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.679711843993822
DH Yagnik,Rajasthan Royals,Unknown,25.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.939791072570415
BJ Haddin,Kolkata Knight Riders,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.556997715109741
J Syed Mohammad,Royal Challengers Bangalore,Unknown,11.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.835909386944344
NL McCullum,Pune Warriors,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.754498972145218
JE Taylor,Pune Warriors,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.325903078949496
KMDN Kulasekara,Chennai Super Kings,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.08405713154323
TR Birt,Delhi Daredevils,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.72978161873798
M Klinger,Kochi Tuskers Kerala,Unknown,4.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.04522423908667
P Parameswaran,Kochi Tuskers Kerala,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.438665975153786
AC Blizzard,Mumbai Indians,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.403274905504748
I Malhotra,Deccan Chargers,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.223060779543752
CJ Ferguson,Pune Warriors,Unknown,9.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.926141818323348
AA Kazi,Royal Challengers Bangalore,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.606217172809117
Anand Rajan,Deccan Chargers,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.693059577596042
P Prasanth,Kochi Tuskers Kerala,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.912024108960187
Y Gnaneswara Rao,Kochi Tuskers Kerala,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.654914584765443
AA Chavan,Rajasthan Royals,Unknown,13.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.973820130186663
S Rana,Pune Warriors,Unknown,11.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.803127007929643
KH Devdhar,Deccan Chargers,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.470099526716618
SS Mundhe,Pune Warriors,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.044654278894233
RW Price,Mumbai Indians,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.759438097993902
RE Levi,Mumbai Indians,Unknown,6.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.582419367977732
M de Lange,Kolkata Knight Riders,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.388739292305775
KK Cooper,Rajasthan Royals,Unknown,25.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.45831992899761
DAJ Bracewell,Delhi Daredevils,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.445381394477852
DJ Harris,Deccan Chargers,Unknown,4.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.838931744069573
TP Sudhindra,Deccan Chargers,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.393887008745763
GB Hogg,Rajasthan Royals,Unknown,21.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.488885262348635
RR Bhatkal,Royal Challengers Bangalore,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.70773342922792
P Awana,Kings XI Punjab,Unknown,33.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.490362927309565
V Pratap Singh,Deccan Chargers,Unknown,9.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.475162459513037
CJ McKay,Mumbai Indians,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.907255296339954
T Mishra,Deccan Chargers,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.920270444988203
A Ashish Reddy,Deccan Chargers,Unknown,31.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.432124708680924
N Saini,Kings XI Punjab,Unknown,10.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.926636226860602
Azhar Mahmood,Kings XI Punjab,Unknown,23.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.284436372204388
A Chandila,Rajasthan Royals,Unknown,12.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.401807588252911
LJ Wright,Pune Warriors,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.714126281022068
RJ Peterson,Mumbai Indians,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.999906203022515
R Shukla,Mumbai Indians,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.241567230936433
BB Samantray,Deccan Chargers,Unknown,9.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.367320322911656
MJ Clarke,Pune Warriors,Unknown,6.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.974188413112252
BW Hilfenhaus,Chennai Super Kings,Unknown,17.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.663745714944522
PA Reddy,Deccan Chargers,Unknown,12.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.762782276641436
AP Majumdar,Pune Warriors,Unknown,4.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.950988620993574
K Upadhyay,Pune Warriors,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.316768484039429
Sunny Gupta,Delhi Daredevils,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.40354460623893
MC Juneja,Delhi Daredevils,Unknown,7.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.322118815211315
MDKJ Perera,Rajasthan Royals,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.69637154701981
BMAJ Mendis,Delhi Daredevils,Unknown,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.782772111652921
R Rampaul,Royal Challengers Bangalore,Unknown,12.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.36410966823191
SMSM Senanayake,Kolkata Knight Riders,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.205398373007938
BJ Rohrer,Delhi Daredevils,Unknown,8.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.512583463291705
IC Pandey,Pune Warriors,Unknown,25.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.15134195201793
CM Gautam,Delhi Daredevils,Unknown,13.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.704239000751384
X Thalaivan Sargunam,Sunrisers Hyderabad,Unknown,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.712047449077886
DJG Sammy,Sunrisers Hyderabad,Unknown,22.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,9.231069983684316
P Suyal,Mumbai Indians,Unknown,5.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,10.135714663526048
UA Birla,Pune Warriors,Unknown,2.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.278920054041064
PV Tambe,Rajasthan Royals,Unknown,33.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.320135037181041
Parvez Rasool,Pune Warriors,Unknown,11.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,8.053196183224559
